Ultrasonic_Depth_cm,Road_Condition
6.543683035917491,1
48.491052253927236,1
22.68947706918196,1
11.802523167323198,1
3.6748373665006326,0
8.487895254377037,1
25.988697427800883,1
16.850158821564314,1
41.44416829413047,1
21.544376183090296,1
12.435713629381496,1
30.8572493302015,1
35.33886084427229,1
8.352095395047494,1
8.380960814415882,1
1.8335713466771486,0
36.82010075328203,1
33.190226381090255,1
23.731543787490693,1
42.20852244845986,1
40.28350764750266,1
29.267718219837608,1
43.41356402566293,1
10.292060501838412,1
5.595980969886394,1
13.487480575849482,1
2.854342804465743,0
26.5584764000516,1
46.830284614748074,1
1.9671770334254823,0
6.10549570050134,1
22.609951414171764,1
46.69375087639524,1
15.807805248837525,1
25.361740434419623,1
2.078642952519605,0
7.417160048104443,1
49.33150614794234,1
48.25593482180228,1
0.24699904672048079,0
47.590589271161946,1
31.95599689077502,1
43.39591472600111,1
22.736992781692955,1
25.77980142896251,1
24.44232901284601,1
33.34321287730522,1
6.982562737815645,1
1.4986794936338976,0
15.396497079559545,1
35.23403813683233,1
10.092672606147419,1
33.67162166624587,1
48.49560230536352,1
4.69503578947092,0
33.630105911256315,1
22.187510965228558,1
43.40711271887527,1
8.857489472369295,1
34.63129761130823,1
41.90576448240551,1
47.230710973701164,1
34.16240141448229,1
24.858738200421364,1
30.892362010060694,1
43.44524922393591,1
28.530487331941483,1
1.519352984841843,0
46.54743477534889,1
34.476337551578055,1
33.82566928886233,1
10.783757619885858,1
32.94427351163286,1
19.693220282707923,1
32.561648852074605,1
5.3296515153995365,1
32.8922652301518,1
49.97068628853333,1
2.4106019430278014,0
48.858709211065865,1
20.345398036143532,1
43.537672516862955,1
39.11927420291367,1
28.35081304933339,1
36.92246046256633,1
43.9257780650674,1
20.20701608255165,1
16.351658078161936,1
33.379669278179236,1
40.39229709706293,1
38.11425673883079,1
39.89068244293173,1
21.77916574064665,1
40.89171080875108,1
6.010452768530422,1
27.224454898042477,1
0.2879330249060785,0
16.229291495013516,1
18.323076743569892,1
19.80863458046277,1
34.773360334493105,1
19.427905063517287,1
22.43468113112653,1
11.877206543716373,1
18.662589581467003,1
11.363481363157574,1
3.659796188422182,0
30.172429669068894,1
33.410639927750815,1
30.974517300480723,1
23.17470219002862,1
18.989289008961492,1
43.16668247859126,1
25.954089256810903,1
23.95909388148655,1
1.2821032903217844,0
17.06239138130782,1
19.009780939292853,1
19.941139044845023,1
29.008618461366613,1
26.680127336343922,1
30.39525463967223,1
38.244163077106414,1
40.649286935804675,1
35.90615381132472,1
47.77618479774674,1
0.9116291338180815,0
9.788899284177305,1
0.378143748907106,0
32.37373570773015,1
44.90152744749935,1
12.174114828814965,1
46.35172723981533,1
3.0133695144780424,0
46.72180134027572,1
17.58113436198172,1
5.071041422460826,1
24.29358795931628,1
12.838828386025398,1
14.243645098096142,1
15.364498246314328,1
40.15129489163317,1
26.958063833762726,1
15.565384957800182,1
30.51668916554592,1
35.80753371115968,1
13.631200036676688,1
20.677455076267577,1
6.0943046668473775,1
9.057467476734015,1
34.05589269824914,1
9.071917384781347,1
26.258169183353008,1
35.452313086121634,1
5.343846154737192,1
28.365610981445176,1
12.828139185068189,1
48.14634376187899,1
24.177282335996235,1
40.299627488757906,1
27.511327107813088,1
2.170626642740958,0
31.657568779701116,1
47.570167110332854,1
30.08059100731656,1
40.95944297133951,1
44.21032316742039,1
11.403988597446624,1
10.602241995411333,1
30.549049442549585,1
20.551423490335235,1
41.99306514333602,1
45.00115616990056,1
17.671068965135905,1
11.843527948724104,1
39.026275762193094,1
13.740301777406804,1
41.13071592568392,1
21.18691268243814,1
33.37749496457352,1
4.776765691733409,0
31.19296623382865,1
22.588383936861455,1
29.330423158773705,1
8.400710387243171,1
36.843687247209104,1
43.13985387716143,1
10.836990004538782,1
4.785727776008086,0
1.1819293023168198,0
32.0985750221633,1
30.35470180443904,1
27.334870635703503,1
11.597354805798771,1
19.545299795275735,1
29.72381675930865,1
24.83834294295847,1
49.38927601074437,1
6.8219876278366565,1
34.75722770237969,1
20.215938405214608,1
21.409980746280738,1
35.87988828290881,1
34.62180756621848,1
49.56279968510942,1
6.419714472706262,1
5.205482469208317,1
36.216940856437056,1
28.919345850320454,1
13.708033327990293,1
3.9709684494493303,0
4.282912479821527,0
44.70954373320591,1
9.593366235937145,1
16.16857810577604,1
11.3328201113494,1
17.749815291596864,1
3.4711921373046684,0
25.95298954541352,1
3.380628179610745,0
40.01782539111808,1
11.68560409552165,1
27.00059573022553,1
44.00395437807291,1
32.54386845235971,1
26.647889327566766,1
16.21668765576878,1
16.650095652909897,1
33.474347759909506,1
49.706968061058376,1
33.09195949246893,1
27.889170868501246,1
36.532525511962305,1
23.26028061418591,1
3.0071171300392607,0
28.11484079389549,1
47.88126422526901,1
8.765147117882982,1
34.50024454103329,1
10.046684432952823,1
26.791384223654063,1
4.8338224823359806,0
22.518546812909257,1
37.80816644476231,1
17.378576211949103,1
33.2455862243609,1
39.77249803948646,1
46.358890973972635,1
11.732104092772676,1
19.965795790465407,1
7.620800666520871,1
49.62417510791876,1
46.35004839621477,1
26.99785651402798,1
42.10166471882106,1
26.04789886360211,1
31.179284400137984,1
4.456221605800831,0
37.763521024840394,1
6.3856741817617415,1
41.303381512626416,1
39.101404383519295,1
35.43723488714882,1
1.8080190262381057,0
15.15641779726643,1
13.155628495542143,1
18.006820373575955,1
4.382137338191927,0
46.84789115155314,1
27.690112035618814,1
15.276215532901178,1
19.849075853714172,1
22.360127025241784,1
30.029716668030865,1
25.783971384824888,1
45.96959866072087,1
24.848174145291512,1
49.607900741165636,1
42.571247887254785,1
10.42552571786679,1
46.52976073219581,1
5.818319894273804,1
40.87248542455958,1
19.031164673829004,1
43.898716022253474,1
43.40283450537252,1
40.296270005881055,1
39.50152181535307,1
15.23395695490204,1
4.045964152562609,0
20.149008938258074,1
8.676225749325434,1
34.747554445123086,1
17.304986326889278,1
48.78051004299574,1
32.0486038672666,1
41.124028181718046,1
6.6262336370924215,1
43.10072411363113,1
46.13785952566972,1
24.353095940946794,1
30.312646887548873,1
38.24049004514977,1
8.741931363020628,1
25.12830382317212,1
19.933151388615656,1
7.318699608112455,1
18.376721114576572,1
3.4086154692746784,0
1.2905953474743492,0
6.758314457741138,1
48.15575557945869,1
27.476476794750848,1
48.291108057661,1
21.6248939165066,1
15.590806654262979,1
25.307093142012206,1
21.975584431645505,1
5.283234213087196,1
32.04131573451031,1
10.80190912547998,1
30.97939774489148,1
32.51005461990767,1
7.601242656432405,1
3.067481355533408,0
39.03807930342199,1
22.99002118846601,1
2.9081897752737893,0
49.74331585848836,1
2.889028049818332,0
34.75176144292766,1
49.18394626317068,1
11.959005210796281,1
7.112468434359808,1
6.069246971121444,1
15.163757378379778,1
5.052290550532335,1
34.6080670847066,1
3.1145899065031344,0
25.471106407489486,1
49.83484269264884,1
40.69851347530094,1
30.760971911550545,1
15.312681039330583,1
31.194791814581922,1
26.35207319558258,1
21.304169194518575,1
6.535518837009974,1
44.330210762023334,1
22.489232441066125,1
9.731125591038253,1
18.38796754386448,1
20.70648762644635,1
41.37689477834371,1
36.6807190280701,1
38.46524468206699,1
0.5515632214323607,0
20.807699908988077,1
24.06720758176618,1
0.9596138411528343,0
12.99066043725171,1
38.01449115610675,1
6.8554852864499525,1
26.765506572629583,1
10.760093600861875,1
0.6060387321946636,0
12.060072879977074,1
48.79368774550269,1
40.07685559414948,1
47.97883221605167,1
24.392702196318123,1
5.4868099338751755,1
27.397974448684646,1
22.718866727998044,1
42.2178541369808,1
4.904129039212229,0
24.41205685108891,1
7.502433234699213,1
16.233796344503,1
36.86785386938998,1
23.800906468438328,1
18.794414257288466,1
19.723813928501766,1
22.97233842029933,1
39.25082719185284,1
44.60423444701172,1
47.76673432519642,1
39.34516931276475,1
15.770344787400637,1
34.40673530432711,1
21.880156202769598,1
12.733531102302559,1
42.04357897129613,1
1.9213174481162498,0
45.08809960677117,1
23.073873231236707,1
31.86007384041402,1
32.96769611028913,1
44.75588703532682,1
31.833484108360366,1
30.69667923800309,1
3.332602028034498,0
25.920401097260203,1
7.5084500408520825,1
36.87168843607428,1
25.611096040633726,1
34.01138896041766,1
2.0836450301192135,0
4.239600802290161,0
35.81616940313411,1
3.6042167999336683,0
3.56283638826293,0
0.6054237617443725,0
47.82506991497401,1
36.875417972950345,1
17.66257042510321,1
14.82677906438276,1
17.485161487292476,1
38.732676559059094,1
33.068530553520716,1
9.259778393373397,1
8.705466766704218,1
4.919782485669866,0
33.015135985066905,1
38.218633111086795,1
13.2523214162502,1
1.0472480515456406,0
4.108583373821367,0
48.39300174225152,1
14.772238873871013,1
38.46115739190668,1
31.23317844271319,1
19.096981982644795,1
10.284363109777756,1
6.069320907970321,1
30.75064840194333,1
38.7316890318894,1
32.19521267705653,1
26.515106662457917,1
2.0975611715818134,0
48.42443887971919,1
39.93570958272873,1
14.641101835048238,1
48.99851646794253,1
30.094079481816106,1
29.121132910362324,1
37.4036589714766,1
40.58848940450688,1
32.823930366575134,1
6.404787318310001,1
16.91337529972492,1
46.404182016302485,1
11.230780592192597,1
18.608351191875666,1
21.6038441472098,1
21.970249484722608,1
30.646979124726276,1
47.15379188723538,1
12.034635591625248,1
6.075068815045903,1
9.873524492996866,1
44.34624501046348,1
32.2905406327603,1
14.295339461958006,1
40.797346948430864,1
43.0684998181718,1
42.3257169345139,1
45.94632668197772,1
12.612051008668079,1
37.75209643731392,1
23.026974863707,1
42.099927644503076,1
36.42453385808066,1
38.82237232498623,1
32.808091884053574,1
8.871438473485343,1
27.251345944846918,1
49.23348697622541,1
46.869403324855945,1
2.1586867898505835,0
8.240740786471857,1
6.586438672728096,1
36.29899549926478,1
40.889266492847256,1
10.675568315533596,1
25.29263464759145,1
42.03515140056,1
36.64007723831253,1
27.111860274592413,1
29.517384522938645,1
25.418027345813996,1
14.877422565941028,1
28.251099642950805,1
34.44426510250453,1
43.666145793040386,1
31.814567698962403,1
38.0560768521579,1
8.00358174772865,1
23.077873720989494,1
0.4665809913546648,0
12.333943226081152,1
36.32308575565024,1
49.59049756746817,1
4.9589049793607956,0
20.074715793064414,1
40.00354843495798,1
10.201781731444942,1
27.75424746511431,1
36.65356480148374,1
30.79927251300895,1
9.401236730770806,1
17.769228434286973,1
39.18958922426986,1
27.71132570660083,1
0.26148067714563683,0
38.04953800140469,1
1.7655677470119535,0
37.286689136561606,1
10.12402800826187,1
47.90367400596901,1
18.397037565104224,1
16.346580816903955,1
7.444402516622234,1
15.280210774510744,1
43.83253809141003,1
49.81671688136237,1
18.415476525342417,1
22.430531547727128,1
36.10354691013685,1
44.30978902325373,1
29.652216709339207,1
19.576284908891466,1
20.631092042431188,1
34.78090732484034,1
0.16091318021393408,0
30.979466872992035,1
17.77465052206787,1
39.70986656385421,1
4.649531991156608,0
29.410113347419525,1
24.04864449430619,1
32.11627629526137,1
3.2426797241484175,0
28.999189371406565,1
28.074229397976186,1
28.033004720808545,1
30.17438332982274,1
33.82339686131811,1
40.249449984038485,1
13.491036006410717,1
41.2524705090031,1
24.91278411317268,1
3.8529139567165585,0
2.92754646219896,0
16.71191593480304,1
39.24484885557338,1
35.384046737045786,1
39.43074823362032,1
25.86345282208047,1
22.00994989777453,1
7.372626335314197,1
16.40963768046558,1
21.700968308693763,1
4.430021483980862,0
11.030597635560563,1
29.91126470318694,1
36.783155711959495,1
49.91737556964748,1
46.65566656717788,1
32.12825997675958,1
21.0624026647036,1
31.808868235411637,1
39.282580904011596,1
5.916809546169366,1
20.495244484814414,1
41.99011428178086,1
19.1916475966522,1
28.593613561359327,1
29.38846804310991,1
9.223812656681968,1
18.11177208261442,1
16.725564437096608,1
1.3098354266032397,0
1.2095881945677622,0
41.584852183788676,1
13.65354049864062,1
25.90393831194077,1
14.936278679438653,1
47.03396225576702,1
12.964837943288687,1
21.482840636946754,1
43.63651252423009,1
42.09667833959043,1
9.305070892313866,1
40.13216548978552,1
22.909344336894634,1
24.14844360426776,1
6.673998620797189,1
4.0300756878562325,0
36.39696534868826,1
24.823057617764988,1
21.84253513075898,1
36.475411432619836,1
38.275644949555485,1
7.945408383467678,1
30.511257473882065,1
6.767704113884276,1
37.56875430145229,1
32.84775781335698,1
47.8307310541729,1
3.447900817821059,0
2.8527360575627156,0
14.109353734660008,1
13.085284186795299,1
12.348939953599992,1
45.312729026051834,1
12.477309992475305,1
13.59748630643155,1
37.969913120898184,1
22.486992122527,1
38.83552784775906,1
3.268307878219262,0
24.378559683669216,1
1.6806800091641316,0
3.132660172767726,0
45.321872667220546,1
6.962268555879758,1
26.621034113760857,1
20.554780130035326,1
17.367166312942135,1
44.99166728436362,1
1.091169838774475,0
33.189484308779456,1
48.16972171067752,1
28.008409173092097,1
46.84112310165459,1
2.6128939643011884,0
20.93966595370807,1
13.007889548102558,1
36.54104824903649,1
49.064854524862334,1
12.82650312221239,1
32.70873007370373,1
9.904881637987007,1
28.266512728580494,1
23.19662433441681,1
48.60026648157685,1
30.42636363482333,1
17.475318604340938,1
5.704789244396668,1
7.562341436746728,1
11.265846497561755,1
12.5483330670149,1
42.53080289205689,1
28.061139414126245,1
26.169545568718323,1
5.7384435934608735,1
43.00698466747175,1
36.140715160424186,1
3.383418095000079,0
35.39175486148844,1
27.176910867132303,1
4.086267287338913,0
22.915032076432823,1
24.234814356502348,1
8.288727008163788,1
47.284907350014116,1
42.49876857403309,1
33.451116866455415,1
23.11477805003036,1
20.588277079225424,1
32.548673357547706,1
27.271593470345273,1
3.113655294094281,0
25.625132438516584,1
40.32018086164197,1
22.961993879847903,1
2.597828877713421,0
39.31390996920165,1
10.06818910679872,1
12.931041744401938,1
8.235317671614794,1
16.51075324357488,1
37.83757528443175,1
25.96929297519687,1
10.244063707535627,1
43.89150390760204,1
43.97909274757646,1
43.52892125230034,1
11.939810569076965,1
22.561967209049406,1
49.249482807043755,1
38.60062381549952,1
1.358371061277991,0
3.2602295630246028,0
23.19656884061664,1
45.461010293078004,1
26.935089897635713,1
24.890625401714512,1
5.273684997831529,1
32.8390052362147,1
41.105158030011275,1
19.021000375378115,1
38.78059254626638,1
48.22383269504058,1
10.188322956384454,1
26.166481559737065,1
14.356897904228777,1
39.64272095169197,1
28.879668294057875,1
31.72912087751519,1
39.895707980794704,1
19.798523633122745,1
45.75450342035216,1
26.651443362307,1
7.8977411417674,1
34.79495590844012,1
39.66306752191272,1
15.838083853376334,1
42.85896284993765,1
45.30716273828832,1
13.845224368890447,1
49.1760736357611,1
7.035576402437921,1
10.100783420124499,1
9.211241961901306,1
44.69948550039352,1
32.714627616248094,1
7.6052141611136435,1
22.016170918417448,1
30.764901253490102,1
4.173204249469165,0
44.12081842036694,1
40.180176772076756,1
25.26033867883191,1
48.35633076295852,1
20.888048963754986,1
49.20551595182489,1
33.395999940181355,1
31.733563662697073,1
8.29774476478925,1
44.0963879152322,1
21.37448439603076,1
8.111670289123968,1
0.630375998787952,0
27.987784181919128,1
26.369981106133817,1
35.967681118457925,1
44.512902650890105,1
3.9703292321514763,0
36.574824517018115,1
9.370597204879111,1
42.9088526578582,1
40.953175693082805,1
27.03968774927722,1
35.51213993116558,1
15.71750565918742,1
23.558394946640732,1
41.08184488552358,1
22.963259858660695,1
17.88991326627209,1
24.710622362514993,1
41.41246262186092,1
16.760402368543637,1
8.68807965678719,1
35.60070101653904,1
41.29891063540409,1
5.031873926176667,1
11.993705637797236,1
7.098599488049695,1
17.39707057910833,1
22.517548945270633,1
37.44131684816532,1
32.557379244083705,1
31.046428373921557,1
17.61874733048272,1
42.072377654238,1
23.564358369908227,1
48.95524690075773,1
31.70710691478684,1
6.313237078225137,1
33.8088781037717,1
16.25520077158495,1
34.31635983430487,1
3.482057408120287,0
8.74407185879797,1
42.786862945289315,1
11.358977851175744,1
41.852056262147,1
13.963804422720521,1
32.144095502935386,1
34.70752867549155,1
25.632737657252648,1
15.265533834836564,1
10.632218818554806,1
1.659467728121311,0
15.19732006203619,1
32.65813952656415,1
46.91524092242413,1
43.5602241131526,1
38.30323882676513,1
39.42236716266493,1
33.249245173799764,1
13.01434287830015,1
45.359751535291494,1
33.5366155952917,1
28.022031549021996,1
5.5494734606740534,1
22.35277719032127,1
23.017913560096314,1
43.228180476133495,1
27.332411009389425,1
19.020027448520484,1
48.840016425532966,1
5.536029666315784,1
21.12742141559723,1
2.1012337585702645,0
36.99520603834652,1
45.90382760995753,1
14.001866477524471,1
42.91708383995604,1
14.610911523094888,1
45.53850808219576,1
37.6980951798392,1
40.24533884207193,1
0.900327780022725,0
48.1405178537013,1
36.33354960351616,1
15.237554769306666,1
41.46973324294235,1
14.076059920746498,1
43.6376919783064,1
5.6290195205968505,1
35.184298873039786,1
27.034923832245518,1
4.826723509772041,0
12.094691412941948,1
0.6202018138657395,0
23.438398273225292,1
15.063263038000018,1
29.91787421488794,1
14.86189038543086,1
14.995955575349235,1
37.15965993658017,1
2.4071417989176727,0
45.144749759599364,1
42.61319371955907,1
33.39023416132033,1
29.661078505369215,1
44.615124906982615,1
9.266508976435722,1
3.9484581095414306,0
11.975508495476905,1
39.728913935009516,1
1.7335133363241662,0
29.140341754174482,1
49.77187580956549,1
42.78480469187697,1
26.072284452179474,1
3.182045464332117,0
41.568675719285494,1
29.94892540886053,1
5.746649852978342,1
4.69286424116781,0
45.48134097182962,1
33.46001314690392,1
41.46433996583777,1
43.94894501411336,1
28.58861760241611,1
25.872317587752065,1
21.521370516049508,1
15.847329389555965,1
21.729798042935588,1
38.69398278650782,1
30.09617155075658,1
44.6261644977423,1
22.169000718959385,1
30.3544789359377,1
31.565377654599438,1
29.584858115316276,1
35.13168865427582,1
11.871673418740315,1
25.618188877289533,1
5.211240140417384,1
19.22556638224063,1
24.38335343106322,1
32.611212977273624,1
47.526552629310174,1
30.032553327417794,1
37.17969580882799,1
25.313302974760138,1
31.705201568816566,1
3.5466108066886717,0
12.719579042092349,1
18.092654660256933,1
23.624667750325678,1
2.282437275119187,0
7.001204877665884,1
13.84071538956529,1
48.576634545052535,1
16.567350355152538,1
24.102052905604125,1
9.804885636919646,1
30.53900355378841,1
14.034160775798716,1
10.349628921921338,1
25.828631422298955,1
0.27528995802104106,0
0.3832016324612664,0
10.953440455092888,1
1.836068125041057,0
5.401287706534569,1
16.94303246693758,1
40.12928397899064,1
28.602432168465043,1
25.63338629782082,1
14.674441160406083,1
46.587685971640816,1
19.850752061859584,1
4.354638339788575,0
30.853325805890066,1
5.69191967383007,1
17.261157140084606,1
25.370596935890443,1
43.71112623425879,1
24.677329017005935,1
35.11293830158321,1
49.64084194995352,1
6.574455994899081,1
13.736576275975976,1
19.72880377988232,1
21.09140892694157,1
20.551053763277288,1
45.380550127827746,1
35.70163222334282,1
30.395260704535186,1
15.468635893139105,1
41.189519211064734,1
47.75302557424945,1
41.05991412751133,1
0.07825525957364521,0
31.82006850917035,1
2.5567690721050362,0
12.880361016686093,1
2.9762350173885843,0
30.189772647469386,1
34.32949567463034,1
5.724381903295256,1
19.191944152248976,1
22.8118254477771,1
18.45265108804583,1
6.0512500242596525,1
20.94738950937377,1
37.558902390420904,1
3.550383226662773,0
4.009000704095173,0
17.73856459179921,1
47.08628558094625,1
33.428632336145704,1
33.93349783362824,1
18.09599954189325,1
29.68303956042692,1
0.5065592013871689,0
31.80480232047711,1
45.66434737881184,1
30.62867341724096,1
43.68492967331725,1
36.19865277330469,1
6.027920820184512,1
45.12266536429209,1
3.322192217788744,0
26.69837362738819,1
7.106856189672883,1
0.5853305365452033,0
21.10171300638195,1
14.752035382707811,1
24.30002468988015,1
28.85999433672754,1
2.1869536154473677,0
6.150164756187282,1
27.93211982252127,1
17.158367658632912,1
36.4586743774724,1
32.614582429596986,1
42.28021814949534,1
34.62464133346126,1
21.496553869507405,1
33.64833111972162,1
13.769058712770926,1
15.315674938910634,1
39.44925799603966,1
22.32097582007911,1
39.919017025917626,1
41.12111868341392,1
42.87811688306419,1
45.83176179206036,1
21.549261025664812,1
15.943340916056941,1
29.109937329705694,1
18.558621171881377,1
30.05370834001165,1
35.27929313219123,1
34.42025092460684,1
18.727644351006067,1
8.34301008493764,1
21.526466923110377,1
7.129707204095437,1
44.504851759190416,1
17.29387303689287,1
7.722987361166189,1
1.2723879952875439,0
32.29111931432421,1
31.84511587273716,1
17.030208329064582,1
3.5855944423825505,0
20.4814447447616,1
15.56087475316968,1
33.856031986750466,1
30.288962472634516,1
18.229686409877,1
10.894627712749505,1
49.40179830777959,1
22.700081059805743,1
34.413711789011856,1
7.027648378918039,1
24.27948498296989,1
1.3768359934732743,0
25.272755895522497,1
48.200870355885115,1
19.210335649290013,1
1.9498006287455794,0
1.5477895459671764,0
19.399337997343473,1
8.001246823159702,1
1.1676048164092956,0
37.81068069750884,1
22.926150444094535,1
14.462238598632727,1
45.00415915082404,1
5.8069480100262805,1
47.79594144776596,1
15.698335868867641,1
44.42018361543406,1
30.147143823973078,1
41.33536798707437,1
49.20065816052321,1
14.420271890937286,1
48.05677427037965,1
19.47409474512102,1
19.275595236846115,1
17.019355212725284,1
27.07038036737926,1
7.707252158924355,1
27.68557426790056,1
27.0852406205002,1
38.0950906302435,1
41.68249809687928,1
22.022067515621202,1
15.116662467574688,1
12.966744865854723,1
9.731191835243596,1
2.882379109951244,0
17.122398941735668,1
13.512384606539163,1
48.32086929332037,1
27.885441312502195,1
17.363851951525376,1
29.0233800496848,1
6.959835067284775,1
22.202187460110146,1
31.31171607105319,1
24.444891589622568,1
20.088940032716213,1
49.69241944498491,1
44.01573810744635,1
31.170297907972007,1
28.46886805911414,1
31.033023991229204,1
10.065605391121663,1
19.75688716321593,1
1.972976644544966,0
23.777301874341333,1
27.151229197883158,1
11.38748680516048,1
48.201442358275685,1
45.4727305468621,1
36.107161772795294,1
26.66933143826813,1
43.498457982384245,1
6.532617191173146,1
39.52548971374425,1
6.241040698342415,1
39.71053312747027,1
13.788378412567848,1
43.85452905090945,1
47.202104691269895,1
7.439798470255782,1
23.133780253269677,1
49.049368908134255,1
24.17037179865733,1
43.17737612572726,1
29.436576106565994,1
18.766495395980094,1
14.28917777629351,1
10.161154554304364,1
38.08990956888486,1
19.327025341151394,1
25.56377311003756,1
24.616274000059096,1
28.863951461656562,1
43.27885728122761,1
49.03696717917147,1
20.379210428690847,1
41.37594610531515,1
38.22638973273588,1
28.676447572778663,1
47.80235718059666,1
10.02372577642014,1
5.46321051548107,1
42.69809834777111,1
21.957490831687416,1
42.34844271035303,1
44.654510259770746,1
3.122879680953572,0
44.17323814930303,1
22.415952768471108,1
25.52162445021161,1
31.329625554660513,1
46.31913033650434,1
0.9558047214882015,0
23.842173415890855,1
34.38610212152803,1
36.135347884911425,1
34.6266215768554,1
6.721756470406093,1
14.96977941858406,1
17.935776270850674,1
40.22186038397525,1
13.937993620727651,1
10.535248193360157,1
47.87240095190481,1
0.443164255673445,0
49.89104278409891,1
33.84106494286978,1
41.423464972455854,1
14.730969817309658,1
0.7157638833529989,0
36.893475928076505,1
41.70722985003379,1
37.02380659767596,1
7.142514365041929,1
37.671396112848456,1
38.44613910538205,1
32.92702578350274,1
38.30579663977931,1
42.296071983886605,1
30.680205711872922,1
4.430235698483953,0
24.381390483360544,1
3.8824667335802534,0
20.37715155162154,1
20.35532445628138,1
3.300492207012079,0
17.441026698473966,1
5.549904939565742,1
40.41176050046111,1
47.38440129822354,1
3.6158237628969303,0
47.75576036458507,1
26.12882996683726,1
14.978283897693695,1
3.8431037638081755,0
25.03121340352089,1
39.72577722453743,1
35.354323863334905,1
2.511300573198688,0
3.645091768395176,0
20.143664131631855,1
14.764524702397164,1
11.619216152802391,1
14.05022494543568,1
40.17413716484423,1
46.461402681592695,1
20.255134726378323,1
45.30555010662486,1
16.0747850623941,1
23.82184931718958,1
11.301449890799987,1
32.0238021087922,1
48.94905575874044,1
30.17465480216893,1
17.890704205677444,1
32.39087229952642,1
6.146033923269378,1
44.432954013269935,1
25.154197538991816,1
22.467487101982105,1
29.29323942267596,1
31.239193139470125,1
3.5887903113256514,0
34.13086106117012,1
12.096584015776479,1
35.69763162532949,1
41.12673971920984,1
40.197925377626014,1
27.625048370394456,1
26.008494615537558,1
7.143798066970586,1
38.76730752015678,1
13.570469022335718,1
24.834771140897328,1
14.213704646375835,1
6.691418149984657,1
31.47788484458683,1
2.7166017411451913,0
37.43226170631,1
15.879339763055834,1
0.006734650224266003,0
25.55645696186149,1
2.3425954263801563,0
13.808477891044973,1
35.348824372785806,1
3.134481081093293,0
41.96692461780012,1
0.1909961329291554,0
12.341193460095113,1
37.04520280760357,1
15.813507486465339,1
5.094619403300676,1
18.011695940021394,1
13.519664319226276,1
42.13559510802774,1
15.667395879257157,1
39.446623588800364,1
44.593607240536734,1
21.690870978826478,1
45.4971571927196,1
18.865902698159644,1
48.20392082450541,1
4.464476226278647,0
34.350963325162134,1
24.690702022846434,1
19.382440272782354,1
31.635593937430045,1
35.19285458171656,1
0.21816348251545437,0
8.347654437359935,1
35.65230253171593,1
33.31927067891032,1
48.30237525643386,1
38.05188951253915,1
47.5386353865669,1
35.127025076740345,1
14.902610431972157,1
5.2682461125428235,1
39.09119316724678,1
32.2074610737958,1
2.4093006196648115,0
18.002523295048917,1
47.83999077421431,1
25.02005728551006,1
21.636456800985233,1
22.8849802579647,1
10.444136200258185,1
18.43535854323976,1
18.49066279935883,1
2.6177510093736203,0
38.37838142589591,1
20.82522159519395,1
41.10899434082116,1
42.51740005599477,1
10.599702734932903,1
32.86767410850643,1
23.614090208149086,1
44.00783689607425,1
10.787033958822706,1
33.89066001550221,1
30.387606112636128,1
14.76507387859164,1
6.830045182558631,1
32.58198802386383,1
36.92987290661654,1
15.7813671881675,1
32.24163020111569,1
19.75654538057516,1
35.66034416413088,1
9.960763744702655,1
44.51075013180872,1
14.370479823278986,1
18.389299387807647,1
2.9045976040174892,0
5.57561061606382,1
25.793095135616404,1
13.379633836398575,1
41.77401128710972,1
0.7346694327476921,0
18.95470243359681,1
16.867277338454635,1
0.9663815458800518,0
6.2184199500255115,1
20.682133745931765,1
24.64322922237233,1
20.214487362743455,1
26.546883920604692,1
29.756583745284075,1
0.4961910563917815,0
23.204757972675193,1
48.17496204437941,1
25.951614006477435,1
33.87711337294766,1
15.59319289584416,1
38.699568907638124,1
38.64607409380575,1
26.064802382706947,1
48.80069116396068,1
6.277510738132669,1
0.8473832444790497,0
38.5079105878548,1
40.35777686824413,1
6.0103614560288126,1
13.279141647930304,1
0.8776181683314455,0
14.665430539028234,1
38.657093695933575,1
25.898026385628945,1
17.404779658414405,1
18.586964745316514,1
0.0676812857734077,0
14.990026378261796,1
32.32293708189653,1
48.70972219081786,1
42.353041349194974,1
1.1797482322764563,0
44.928030233741964,1
39.1599206649313,1
39.01880617854902,1
22.899787950178574,1
19.90026464772514,1
15.14578644165963,1
3.284742947718289,0
11.411768174684955,1
12.33018174890123,1
24.20385348551008,1
37.3722203298347,1
23.69049141989733,1
2.8922224723580303,0
47.88949004941019,1
47.13621595470561,1
39.25947715742042,1
49.56639507821103,1
27.224116640013147,1
48.138417512660304,1
3.7802520308375387,0
18.284037413068567,1
11.269063400338291,1
9.7916542067135,1
7.040147444633805,1
31.120682078299833,1
39.06609278736525,1
28.914919971018033,1
7.348135479410484,1
40.55618849667354,1
31.797735358186426,1
19.408285306349775,1
33.70651477680315,1
12.995248962141643,1
17.259610424710527,1
45.87429215659951,1
14.52522528357102,1
23.49941340789683,1
44.507056869800735,1
35.386067513376375,1
3.1101613082351376,0
7.365152213948517,1
0.3920795385958409,0
31.54608951145817,1
22.383671270520917,1
6.713742545113776,1
47.896706052838525,1
26.482986197280994,1
12.094664705644458,1
25.03017855773538,1
33.98101663675539,1
3.811960898678224,0
13.7351907523946,1
40.34827454419968,1
22.983243520133062,1
27.328857101614744,1
